Location,Address,Country,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,30340, USA,9/30/2019,93.7,68.2,80.4,,95.6,0,,5.8,,5.6,65.2,Clear
,30340, USA,10/1/2019,93.1,71.9,81.5,,96.3,0,,7.9,,16.9,64.2,Clear
,30340, USA,10/2/2019,93.9,70.1,81,,96.8,0,,7.8,,4.9,65.72,Clear
,30340, USA,10/3/2019,96.2,69.3,81.9,,98.3,0,,8.9,,5.5,62.83,Clear
,30340, USA,10/4/2019,96.1,65.4,81.3,,95,0,,7.9,,6.6,56.59,Clear
,30340, USA,10/5/2019,78.2,64.3,72.8,,,0,,12.9,,61.5,71.27,Partially cloudy
,30340, USA,10/6/2019,75.1,60.3,66.3,,,0,,9.1,,75.3,81.57,Overcast
,30340, USA,10/7/2019,79,65,71.1,,,0,,6.1,,55.3,75.85,Partially cloudy
,30340, USA,10/8/2019,80.1,63,70.6,,81.6,0,,7.8,,59,77.85,Partially cloudy
,30340, USA,10/9/2019,73.2,63,66.6,,,0,,8.2,,69.8,77.99,Partially cloudy
,30340, USA,10/10/2019,75.9,60.1,65.3,,,0,,9.1,,40.4,78.42,Partially cloudy
,30340, USA,10/11/2019,78.3,56,66.2,,,0,,6.7,,6.4,69.84,Clear
,30340, USA,10/12/2019,78.1,56.2,67.2,,,0,,10.3,,47.1,68.78,Partially cloudy
,30340, USA,10/13/2019,64.2,57.9,61.3,,,0.3,,10,,89.6,92.36,"Rain, Overcast"
,30340, USA,10/14/2019,75,50.1,62.8,,,0,,7.8,,7.8,68.49,Clear
,30340, USA,10/15/2019,70.1,60.3,64.3,,,0.1,,4.9,,92.8,83.98,"Rain, Overcast"
,30340, USA,10/16/2019,71.8,55.2,63,,,0.4,,18.1,29.8,67.8,78.69,"Rain, Partially cloudy"
,30340, USA,10/17/2019,65.1,44,53.6,40.8,,0,,12.6,,1.7,57.65,Clear
,30340, USA,10/18/2019,65.1,40,53.8,46.9,,0,,8.2,,2.4,64.19,Clear
,30340, USA,10/19/2019,57.1,51.3,53.9,,,1.3,,10,,81.2,82.67,"Rain, Overcast"
,30340, USA,10/20/2019,72.9,55.2,61.8,,,0,,13.4,,59.8,86.58,Partially cloudy
,30340, USA,10/21/2019,74.1,53.1,64.1,,,0,,10.4,,10,85.48,Clear
,30340, USA,10/22/2019,71,53.8,64.1,,,0.3,,17.4,,41.5,65.43,"Rain, Partially cloudy"
,30340, USA,10/23/2019,66.9,42.2,54.5,47.7,,0,,8,,0.8,59.46,Clear
,30340, USA,10/24/2019,68.2,42.3,55.9,40.5,,0,,8.1,,3.9,63.89,Clear
,30340, USA,10/25/2019,68.2,60.2,63.4,,,0,,9.8,,88.3,70.68,Overcast
,30340, USA,10/26/2019,73.2,65.1,68,,,0.1,,12.8,,92.1,91.67,"Rain, Overcast"
,30340, USA,10/27/2019,71.1,55.1,63.3,,,0.1,,11.4,29.8,28.5,81.1,"Rain, Partially cloudy"
,30340, USA,10/28/2019,74.1,48.1,58.3,,,0,,6.6,,12.6,85.63,Clear
,30340, USA,10/29/2019,72,52.2,62.4,,,0,,5.8,,62.2,84.16,Partially cloudy
,30340, USA,10/30/2019,71.1,64.2,67.2,,,1.2,,9.1,,98.6,98.91,"Rain, Overcast"
,30340, USA,10/31/2019,74,38.1,61.2,29.1,,0.5,,18.6,36.5,95.7,88.65,"Rain, Overcast"
,30340, USA,11/1/2019,56.9,33.2,42.5,25.1,,0,,14.8,,5.2,67.03,Clear
,30340, USA,11/2/2019,57.9,34.1,44.6,35.7,,0,,16,,0.7,70.77,Clear
,30340, USA,11/3/2019,61,32.2,45.2,30.8,,0,,7.8,,0.5,65.08,Clear
,30340, USA,11/4/2019,60.2,36,49,41.5,,0,,6,,42.8,66.88,Partially cloudy
,30340, USA,11/5/2019,69.1,48,57.2,,,0,,11.1,,57.9,64.72,Partially cloudy
,30340, USA,11/6/2019,69.4,40.3,55.3,40.9,,0,,7.7,,0.3,70.15,Clear
,30340, USA,11/7/2019,66.1,52.8,58.9,,,0.5,,11.2,29.8,94.5,80.48,"Rain, Overcast"
,30340, USA,11/8/2019,56.1,35.1,47.3,31.3,,0,,16.8,,30,74.36,Partially cloudy
,30340, USA,11/9/2019,53.1,34.1,41.7,30.8,,0,,7,,0.4,64.95,Clear
,30340, USA,11/10/2019,63,32.2,46.1,,,0,,7.9,,0.6,76.16,Clear
,30340, USA,11/11/2019,66,38.1,51.5,,,0,,11.2,,13.2,75.21,Clear
,30340, USA,11/12/2019,55.2,25.1,39.3,14.8,,0.4,,20.4,34.4,65.3,81.16,"Rain, Partially cloudy"
,30340, USA,11/13/2019,45,21,32.4,14.6,,0,,10.1,,0.8,56.83,Clear
,30340, USA,11/14/2019,42.2,32.2,38.3,25.8,,0.1,,8.4,,81.4,62.5,"Rain, Overcast"
,30340, USA,11/15/2019,47.8,41.2,44.8,36.8,,0.4,,12.3,,99.6,94.1,"Rain, Overcast"
,30340, USA,11/16/2019,64,39.8,49.4,35,,0,,11.1,,72.3,65.83,Partially cloudy
,30340, USA,11/17/2019,63.1,40.9,52.6,41.8,,0,,5.5,,79.8,67.62,Overcast
,30340, USA,11/18/2019,61.1,46.1,53.5,43.8,,0,,8.2,,37.9,67.29,Partially cloudy
,30340, USA,11/19/2019,60.3,43.9,50.2,39,,0,,11.2,,40.9,62.17,Partially cloudy
,30340, USA,11/20/2019,62.9,42.3,49.9,38.7,,0,,11,,1.4,62.86,Clear
,30340, USA,11/21/2019,64.3,39,51.4,37.1,,0,,9.1,,4.4,67.13,Clear
,30340, USA,11/22/2019,65,43.3,55.8,45.1,,0,,10.2,,61.1,78.79,Partially cloudy
,30340, USA,11/23/2019,64.2,47,58.5,40.3,,0.9,,19.4,35.5,86,89.42,"Rain, Overcast"
,30340, USA,11/24/2019,52.1,38.2,45.4,34.2,,0,,16.8,,36.3,70.35,Partially cloudy
,30340, USA,11/25/2019,61.2,32.2,44.5,29.4,,0,,7.6,,1,74.39,Clear
,30340, USA,11/26/2019,64.2,33.2,49.5,,,0,,10.3,,4.2,73.93,Clear
,30340, USA,11/27/2019,73.2,52.1,61.9,,,0.2,,13.8,,47.7,62.41,"Rain, Partially cloudy"
,30340, USA,11/28/2019,60.2,42.3,50.5,36.4,,0,,13.8,,0.5,46.72,Clear
,30340, USA,11/29/2019,65.1,47,54.9,46.5,,0,,6.9,,78.7,51.06,Overcast
,30340, USA,11/30/2019,73.2,46.4,59.7,,,0,,12.3,,79.4,64.23,Overcast
,30340, USA,12/1/2019,65.1,48,60,41.8,,0.1,,21.5,36.7,42,52.91,"Rain, Partially cloudy"
,30340, USA,12/2/2019,47.1,37.2,40.8,28.3,,0,,17.3,36.5,96.8,56.29,Overcast
,30340, USA,12/3/2019,44.9,34.2,38.3,24.1,,0,,16.7,,40.9,65.91,Partially cloudy
,30340, USA,12/4/2019,57.9,33.3,44.8,27.8,,0,,14.7,,0.9,58.67,Clear
,30340, USA,12/5/2019,62.9,37,48.7,34.5,,0,,9,,1.5,49.8,Clear
,30340, USA,12/6/2019,57.8,42.1,49.4,,,0,,9.9,,78.4,60.11,Overcast
,30340, USA,12/7/2019,60.3,41.3,52.3,,,0,,5.9,,85.7,64.34,Overcast
,30340, USA,12/8/2019,54,44.1,49.7,39.5,,0,,11.5,,83.2,60.35,Overcast
,30340, USA,12/9/2019,51.5,44.2,48.5,42.5,,0,,8,,98.8,71.38,Overcast
,30340, USA,12/10/2019,65.9,39.7,53.2,32.1,,0.3,,17.9,34.4,53.7,86.63,"Rain, Partially cloudy"
,30340, USA,12/11/2019,52,34,39.8,26.3,,0,,15.7,,21.5,62.41,Clear
,30340, USA,12/12/2019,50.2,29.2,40.2,25.4,,0.1,,13.5,,7.3,60.04,"Rain, Clear"
,30340, USA,12/13/2019,43.1,35.1,39.1,27.5,,1.6,,10.3,,76.3,95.66,"Rain, Overcast"
,30340, USA,12/14/2019,51.3,39.8,45.3,36,,0.1,,14.8,,61.9,82.16,"Rain, Partially cloudy"
,30340, USA,12/15/2019,58.9,36.1,47.8,35.6,,0,,10.2,,26.2,82.39,Partially cloudy
,30340, USA,12/16/2019,69.2,52.3,59.5,,,0,,11.2,,81.6,77.15,Overcast
,30340, USA,12/17/2019,62.1,38.1,51.7,29.1,,0.5,,21.7,34.4,95.4,87.17,"Rain, Overcast"
,30340, USA,12/18/2019,47,30,37.1,20.5,,0,,18.1,,2,57.28,Clear
,30340, USA,12/19/2019,51.2,27,37.5,23,,0,,8.9,,0,59.09,Clear
,30340, USA,12/20/2019,54,26.9,40.5,23.5,,0,,4.8,,2.5,55.71,Clear
,30340, USA,12/21/2019,46.2,42.2,44.3,38.1,,0.1,,7,,84.6,61.03,"Rain, Overcast"
,30340, USA,12/22/2019,46.2,39.9,42,32.5,,1.1,,13.9,32.2,99.4,83.44,"Rain, Overcast"
,30340, USA,12/23/2019,56.1,46.2,51.3,40.7,,0.6,,14.8,29.8,100,93.15,"Rain, Overcast"
,30340, USA,12/24/2019,69.3,45.2,57,44.1,,0,,10,,28.5,81.62,Partially cloudy
,30340, USA,12/25/2019,63,39,49.3,38.4,,0,,7.1,,0.2,73.38,Clear
,30340, USA,12/26/2019,64.2,35,48.4,32.4,,0,,5.5,,2.6,76.71,Clear
,30340, USA,12/27/2019,63,47.9,56.2,46.3,,0,,5.6,,88.4,70.47,Overcast
,30340, USA,12/28/2019,66.9,50.2,58.7,,,0,,9.1,,78.3,87.42,Overcast
,30340, USA,12/29/2019,68.2,61.1,65.1,,,0.1,,13.8,,97.2,93.6,"Rain, Overcast"
,30340, USA,12/30/2019,68.1,46.1,55.5,41.2,,0.1,,16.6,40.3,24.4,62.8,"Rain, Clear"
,30340, USA,12/31/2019,52.2,38.9,44.8,32.2,,0,,17.9,29.8,0.4,57.08,Clear
,30342, USA,1/1/2019,64.3,55.2,60.1,,,0.2,,6.6,,56.6,91.32,"Rain, Partially cloudy"
,30342, USA,1/2/2019,56.9,47.2,51.4,46.3,,0.4,,7.1,,67.1,93.21,"Rain, Partially cloudy"
,30342, USA,1/3/2019,53.9,49.2,51.8,47.4,,0.4,,7.8,,99.3,97.34,"Rain, Overcast"
,30342, USA,1/4/2019,64,44.2,53.4,39.1,,1,,19.7,34.2,88.8,88.43,"Rain, Overcast"
,30342, USA,1/5/2019,56.4,43.1,47.7,35.2,,0,,18,31.1,43.9,67.09,Partially cloudy
,30342, USA,1/6/2019,68,39.5,51.7,37.2,,0,,8.6,,4,63.39,Clear
,30342, USA,1/7/2019,66.6,38.1,51.8,,,0,,10,,10,69.94,Clear
,30342, USA,1/8/2019,64.2,46.8,55,47.1,,0,,11,,49.7,79.14,Partially cloudy
,30342, USA,1/9/2019,55.4,38.4,46,28.5,,0,,21.3,34.4,0,39.71,Clear
,30342, USA,1/10/2019,44.1,28.2,35.4,17.8,,0,,16.5,32.2,5.3,51.14,Clear
,30342, USA,1/11/2019,52.3,26.2,38.8,29.4,,0,,6.9,,9.9,51.91,Clear
,30342, USA,1/12/2019,41.6,35.4,39.2,29.5,,0.3,,10,,92.9,60.79,"Rain, Overcast"
,30342, USA,1/13/2019,44.3,34.4,38.8,28.1,,0.2,,9.4,,100,93.61,"Rain, Overcast"
,30342, USA,1/14/2019,45.6,38.4,42.3,31.1,,0,,13.1,,100,80,Overcast
,30342, USA,1/15/2019,44.6,32.3,37.2,26.4,,0,,15.3,,56.9,72.98,Partially cloudy
,30342, USA,1/16/2019,51.7,29.1,37.8,20.9,,0,,10,,7.6,75.94,Clear
,30342, USA,1/17/2019,48.2,30.2,39.2,36.7,,0.2,,4.7,,54.6,90.7,"Rain, Partially cloudy"
,30342, USA,1/18/2019,55.5,44.3,48.5,43.3,,0,,4.5,,65.1,93.71,Partially cloudy
,30342, USA,1/19/2019,61.4,46.3,54.2,47.9,,0.8,,13.3,,85.3,96.31,"Rain, Overcast"
,30342, USA,1/20/2019,52.1,27.2,34.7,16,,0,,22.6,37.8,62.7,67,Partially cloudy
,30342, USA,1/21/2019,42.2,20.1,29.9,9.8,,0,,16.4,,5.2,45.63,Clear
,30342, USA,1/22/2019,42.6,28.6,36,21.3,,0,,10.8,,57.4,37.17,Partially cloudy
,30342, USA,1/23/2019,65.5,40.4,50.6,34.2,,1.4,,15.6,31.1,96.9,70.55,"Rain, Overcast"
,30342, USA,1/24/2019,52.5,33.3,41.3,26.8,,0.4,,20.2,37.8,62.1,80.7,"Rain, Partially cloudy"
,30342, USA,1/25/2019,44.6,29.5,35.8,21.7,,0,,14.1,,4.5,60.08,Clear
,30342, USA,1/26/2019,48.6,24.5,35.5,21.6,,0,,12.6,,2.8,62.58,Clear
,30342, USA,1/27/2019,50.3,27.6,37.8,45.1,,0,,6.9,,14.4,75.86,Clear
,30342, USA,1/28/2019,56.5,27.3,42.6,44.4,,0,,13.5,,45.7,69.54,Partially cloudy
,30342, USA,1/29/2019,50,27,39.8,16.6,,0.1,,16.9,29.8,59.7,63.53,"Rain, Partially cloudy"
,30342, USA,1/30/2019,42.1,20.3,30.5,14.1,,0,,15.4,29.8,7.7,49.29,Clear
,30342, USA,1/31/2019,50.1,23.9,35.4,18.7,,0,,9,,14.4,54.28,Clear
,30342, USA,2/1/2019,59.6,25.8,41.1,39.3,,0,,6.8,,6.4,58.71,Clear
,30342, USA,2/2/2019,65.2,30.6,49.3,30.6,,0,,6.2,,42.1,64.69,Partially cloudy
,30342, USA,2/3/2019,62.7,44.8,54.3,,,0,,6.8,,70.3,72.41,Partially cloudy
,30342, USA,2/4/2019,64.4,38.1,50.9,,,0,,6,,45.4,83.61,Partially cloudy
,30342, USA,2/5/2019,71,53.9,60.9,,,0,,6.7,,77.1,83.4,Overcast
,30342, USA,2/6/2019,69.3,53.6,62.3,,,0.1,,9.5,,89.7,93.19,"Rain, Overcast"
,30342, USA,2/7/2019,78.5,61.7,69.1,,,0,,17.5,31.1,48.8,72.63,Partially cloudy
,30342, USA,2/8/2019,66.5,41.1,52.4,34.2,,0,,20.2,32.2,49.2,55.23,Partially cloudy
,30342, USA,2/9/2019,53.4,37,44.3,30.8,,0,,11.1,,64.6,40.63,Partially cloudy
,30342, USA,2/10/2019,44.4,35.4,39.1,29.8,,0.1,,9.1,,80.4,64.87,"Rain, Overcast"
,30342, USA,2/11/2019,54.1,36.2,44.4,31.8,,0.1,,5.4,,95.4,97.29,"Rain, Overcast"
,30342, USA,2/12/2019,66.4,48.1,56,42.1,,0.9,,15.3,35.6,79.5,93.2,"Rain, Overcast"
,30342, USA,2/13/2019,54.1,35.2,43.7,29.3,,0,,18.1,32.2,4.2,49.35,Clear
,30342, USA,2/14/2019,62.3,30,46.8,,,0,,10.6,,16.1,54.82,Clear
,30342, USA,2/15/2019,59.2,48.4,54.5,46.8,,0.2,,10.4,,92.8,80.43,"Rain, Overcast"
,30342, USA,2/16/2019,59.4,46.4,53.7,44.5,,0.1,,13.4,,66,88.8,"Rain, Partially cloudy"
,30342, USA,2/17/2019,49.3,43.6,46.5,38.8,,0.2,,10.9,,79.5,94.42,"Rain, Overcast"
,30342, USA,2/18/2019,56.9,43.4,48,38.2,,0.1,,15.9,,54.4,69.81,"Rain, Partially cloudy"
,30342, USA,2/19/2019,45.1,36.3,40.6,28.8,,1.6,,13.2,,99.4,83.02,"Rain, Overcast"
,30342, USA,2/20/2019,42.5,37.5,39.8,31,,0.4,,11.6,,99.3,97.1,"Rain, Overcast"
,30342, USA,2/21/2019,60.5,41.4,50,38,,0.8,,7.8,,85,97.05,"Rain, Overcast"
,30342, USA,2/22/2019,57.3,49.4,53,45.2,,0.1,,10.7,,78.1,98.21,"Rain, Overcast"
,30342, USA,2/23/2019,49.2,45.2,47.6,41.8,,0,,10,,100,98.18,Overcast
,30342, USA,2/24/2019,61.3,45.5,53.7,41.7,,0.3,,23.4,37.4,41.9,62.42,"Rain, Partially cloudy"
,30342, USA,2/25/2019,60.2,38.2,48.4,31.8,,0,,12.2,,8.4,34.94,Clear
,30342, USA,2/26/2019,64.5,38.5,53.2,41.6,,0,,8.6,,59.2,58.03,Partially cloudy
,30342, USA,2/27/2019,65.4,51.2,58.6,,,0,,4.8,,78,82.28,Overcast
,30342, USA,2/28/2019,61.5,52.3,57.3,,,0.3,,7,,76.7,95.65,"Rain, Overcast"
,30342, USA,3/1/2019,66.5,58.1,61.4,,,0,,12.2,,97.6,88.67,Overcast
,30342, USA,3/2/2019,64.5,49.1,57.1,46,,0,,9.2,,77.4,75.75,Overcast
,30342, USA,3/3/2019,59.9,42.4,53.9,35.2,,1.1,,19.9,29.8,88,85.3,"Rain, Overcast"
,30342, USA,3/4/2019,41.2,33.3,37,24.1,,0,,18.9,31.1,78.6,69.11,Overcast
,30342, USA,3/5/2019,43.3,25.2,33.7,13.8,,0,,17.9,29.8,14,44.21,Clear
,30342, USA,3/6/2019,44.1,25.3,34,15.4,,0,,15.2,,1.5,38.96,Clear
,30342, USA,3/7/2019,57.9,26.8,43.1,34.1,,0,,7.3,,37.5,39.16,Partially cloudy
,30342, USA,3/8/2019,65.4,46.9,54,44.5,,0.1,,11.5,,98.1,50.27,"Rain, Overcast"
,30342, USA,3/9/2019,65.6,46.5,54.4,43,,0,,8.6,,73.7,82.44,Partially cloudy
,30342, USA,3/10/2019,67.3,52,59.8,,,0,,10.3,,87.3,74.37,Overcast
